index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
637,641.125 to 641.125,16,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv,1783,chr,FGAB,mediumpurple,10
638,642.125 to 642.875,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,6-1ofC,A-CF,deepskyblue,7
639,643.0 to 643.875,2,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,2/4ofCmaj,DF,green,4
640,644.0 to 644.875,4,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
641,645.0 to 645.875,18,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
642,646.3333332999998 to 646.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2
643,647.0 to 647.875,10,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6
644,648.0 to 648.875,19,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1
645,649.0 to 649.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2
646,650.0 to 650.875,17,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
647,651.0 to 651.875,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1
648,652.0 to 652.875,17,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
649,653.375 to 653.875,3,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9
650,654.0 to 654.6666667000002,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
651,655.125 to 655.875,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
652,656.0 to 656.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
653,657.0 to 657.875,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
654,658.0 to 658.875,3,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9
655,659.0 to 659.8333332999998,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
656,660.125 to 660.625,4,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
657,661.0 to 661.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
658,662.375 to 662.75,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,VofAmin,E-BCD,indigo,19
659,663.25 to 663.875,19,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0]",1,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1
660,664.125 to 664.5,17,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
661,665.0 to 665.875,18,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
662,666.0 to 666.75,12,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14
663,667.0 to 667.75,17,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
664,668.0 to 668.875,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1
665,669.0 to 669.75,13,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj5-1tet,BC-AG,darkviolet,12
666,670.0 to 670.9583332999998,8,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2
667,671.125 to 671.875,19,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,4ofC,F-AC,cyan,1
668,672.0 to 672.75,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,6-1ofC,A-CF,deepskyblue,7
669,673.0 to 673.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj1-4tet,C-DEF,blue,3
670,674.125 to 674.7916667000002,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
671,675.125 to 675.875,3,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9
672,676.0 to 676.875,4,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
673,677.0 to 677.75,3,"[1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9
674,678.0 to 678.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
675,679.0 to 679.875,3,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9
676,680.0 to 680.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
677,681.0 to 681.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
678,682.0 to 682.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
679,683.0 to 683.875,9,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0]",9,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,6-1ofC,A-CF,deepskyblue,7
680,684.0 to 684.625,15,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj1-4tet,C-DEF,blue,3
681,685.125 to 685.875,18,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
682,686.0 to 686.5,13,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj5-1tet,BC-AG,darkviolet,12
683,687.0 to 687.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
684,688.0 to 688.125,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
685,689.125 to 689.875,17,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
686,690.875 to 690.875,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,chr,FGAB,mediumpurple,10
687,691.125 to 691.75,10,"[0, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6
688,692.75 to 692.75,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,chr,FGAB,mediumpurple,10
689,693.0 to 693.75,17,"[2, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
690,694.0 to 694.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
691,695.0 to 695.4583332999998,4,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
692,696.375 to 696.875,18,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
693,697.125 to 697.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj3rd5th,EG-C,mediumvioletred,8
694,698.25 to 698.875,16,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,chr,FGAB,mediumpurple,10
695,699.125 to 699.625,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj3rd5th,BD-G,gold,17
696,700.125 to 700.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6
697,701.125 to 701.7916667000002,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2
698,702.125 to 702.625,8,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2
699,703.0 to 703.875,13,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj5-1tet,BC-AG,darkviolet,12
700,704.0 to 704.8333332999998,17,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
701,705.25 to 705.625,11,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1,e-Major,Piano Sonata K330 i C major.mid by Mozart.csv,1783,iv_ofDmin,GBb-C#D,yellow,0
702,706.0 to 706.625,12,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14
703,707.0 to 707.75,3,"[1, 1, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Gmaj-root,G-BD,red,9
704,708.0 to 708.75,10,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj2-5tet,DEFG,violet,6
705,709.0 to 709.5,14,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,VofAmin,E-BCD,indigo,19
706,710.0 to 710.875,2,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]",1,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv,1783,2/4ofCmaj,DF,green,4
707,711.25 to 711.875,18,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
708,712.125 to 712.75,9,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,6-1ofC,A-CF,deepskyblue,7
709,713.0 to 713.875,12,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14
710,714.0 to 714.875,12,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,AminTriad,ACE,steelblue,14
711,715.0 to 715.9166667000002,18,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
712,716.0 to 716.9583332999998,13,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",0,g#Minor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj5-1tet,BC-AG,darkviolet,12
713,717.125 to 717.875,8,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj-root,C-EG,slateblue,2
714,718.125 to 718.9166667000002,13,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",0,g#Minor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj5-1tet,BC-AG,darkviolet,12
715,720.0 to 720.0,18,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,V-IofC,D-GBC,crimson,11
716,721.25 to 721.5,13,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,Cmaj5-1tet,BC-AG,darkviolet,12
717,723.125 to 723.625,17,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
718,725.5 to 725.625,17,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv,1783,CmajTriad,CEG,blueviolet,5
