index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex
642,651.0 to 651.75,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
643,652.0 to 652.875,3,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
644,653.0 to 653.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
645,654.0 to 654.75,3,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
646,655.0 to 655.5,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
647,656.0 to 656.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
648,657.0 to 657.875,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
649,658.0 to 658.875,17,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
650,659.0 to 659.75,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
651,660.0 to 660.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
652,661.0 to 661.875,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
653,662.0 to 662.875,9,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
654,663.0 to 663.75,19,"[2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
655,664.0 to 664.875,3,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 0]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
656,665.0 to 665.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
657,666.0 to 666.75,3,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
658,667.0 to 667.625,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
659,668.0 to 668.875,18,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11
660,669.0 to 669.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
661,670.0 to 670.875,10,"[0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
662,671.0 to 671.875,15,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3
663,672.0 to 672.25,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
664,673.0 to 673.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
665,674.0 to 674.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
666,675.0 to 675.875,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
667,676.0 to 676.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
668,677.0 to 677.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
669,678.0 to 678.625,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16
670,679.0 to 679.5,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
671,680.0 to 680.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
672,681.0 to 681.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
673,682.0 to 682.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
674,683.0 to 683.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
675,684.0 to 684.75,8,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
676,685.0 to 685.75,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
677,686.0 to 686.875,19,"[0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
678,687.0 to 687.875,2,"[1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
679,688.0 to 688.875,6,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13
680,689.0 to 689.75,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3]",7,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
681,690.0 to 690.875,8,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
682,691.0 to 691.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
683,692.0 to 692.625,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",8,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
684,693.0 to 693.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",8,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
685,694.0 to 694.5,9,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",8,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
686,695.0 to 695.5,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
687,696.0 to 696.75,9,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
688,697.0 to 697.5,13,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2]",7,bMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
689,698.0 to 698.5,13,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12
690,699.0 to 699.5,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",4,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15
691,700.0 to 700.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
692,701.0 to 701.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
693,702.0 to 702.875,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
694,703.0 to 703.75,17,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5
695,704.0 to 704.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
696,705.0 to 705.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
697,706.0 to 706.875,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
698,707.0 to 707.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
699,708.0 to 708.0,8,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
700,709.0 to 709.75,8,"[3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
701,710.0 to 710.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
702,711.0 to 711.75,7,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18
703,712.0 to 712.625,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
704,713.0 to 713.5,3,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
705,714.0 to 714.125,8,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
706,715.0 to 715.0,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
707,716.0 to 716.75,3,"[0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
708,717.0 to 717.75,11,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0]",2,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
709,718.0 to 718.75,11,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",1,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
710,719.0 to 719.75,11,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",9,b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
711,720.0 to 720.875,11,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0]",2,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
712,721.0 to 721.75,11,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0]",2,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
713,722.0 to 722.75,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
714,723.0 to 723.75,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
715,724.0 to 724.75,14,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
716,725.0 to 725.75,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
717,726.0 to 726.75,9,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",8,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
718,727.0 to 727.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
719,728.0 to 728.75,14,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
720,729.0 to 729.75,9,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
721,730.0 to 730.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
722,731.0 to 731.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
723,732.0 to 732.75,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
724,733.0 to 733.75,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
725,734.0 to 734.75,11,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",9,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
726,735.0 to 735.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6
727,736.0 to 736.75,2,"[0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
728,737.0 to 737.75,15,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0]",5,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3
729,738.0 to 738.75,18,"[1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11
730,739.0 to 739.75,18,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1]",4,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11
731,740.0 to 740.75,14,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
732,741.0 to 741.75,14,"[0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
733,742.0 to 742.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",7,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14
734,743.0 to 743.75,14,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1]",9,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
735,744.0 to 744.75,14,"[0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0]",1,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
736,745.0 to 745.75,15,"[1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3
737,746.0 to 746.75,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14
738,747.0 to 747.75,5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
739,748.0 to 748.875,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",3,cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14
740,749.0 to 749.75,8,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
741,750.0 to 750.75,9,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7
742,751.0 to 751.8333332999998,19,"[1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1
743,752.0 to 752.75,16,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
744,753.0 to 753.75,16,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
745,754.0 to 754.75,16,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",9,bMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
746,755.0 to 755.875,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16
747,756.0 to 756.875,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
748,757.0 to 757.75,11,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",1,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
749,758.0 to 758.75,11,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0]",6,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0
750,759.0 to 759.875,14,"[0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
751,760.0 to 760.75,4,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
752,761.0 to 761.875,4,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8
753,762.0 to 762.8333332999998,14,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
754,763.0 to 763.875,14,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1,f#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
755,764.0 to 764.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",5,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
756,765.0 to 765.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0]",5,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
757,766.0 to 766.75,2,"[0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0]",5,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
758,767.0 to 767.875,2,"[1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]",5,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
759,768.0 to 768.8333332999998,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
760,769.0 to 769.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4
761,770.0 to 770.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
762,771.0 to 771.75,5,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",4,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
763,772.0 to 772.875,8,"[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
764,773.0 to 773.875,5,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17
765,774.0 to 774.75,8,"[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2
766,775.0 to 775.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
767,776.0 to 776.75,16,"[1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
768,777.0 to 777.75,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9
769,778.0 to 778.75,16,"[1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0]",0,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10
770,779.0 to 779.875,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0]",1,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19
