offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set
133.75,<music21.chord.Chord B4 G3>,"[0, 4]","[7, 11]","[7, 11]",71,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 4]_0",0.8616314721106095,"['B4', 'G3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
134.0,<music21.chord.Chord E-5 C3 E3 A3>,"[0, 3, 6, 7]","[9, 0, 3, 4]","[9, 0, 3, 4]",75,48,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 5, 8, 9]_5",0.8616314721106095,"['E-5', 'C3', 'E3', 'A3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
134.25,<music21.chord.Chord E5 C3 E3 A3>,"[0, 3, 7]","[9, 0, 4]","[9, 0, 4]",76,48,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 5, 9]_5",0.8616314721106095,"['E5', 'C3', 'E3', 'A3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
134.5,<music21.chord.Chord C5 C3 E3 A3>,"[0, 3, 7]","[9, 0, 4]","[9, 0, 4]",72,48,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 5, 9]_5",0.8616314721106095,"['C5', 'C3', 'E3', 'A3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
134.75,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,7,major,[2]_2,0.8616314721106095,['A4'],132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
135.0,<music21.chord.Chord B4 C4 D3 A3>,"[0, 2, 3, 5]","[9, 11, 0, 2]","[9, 11, 0, 2]",71,50,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 4, 5, 7]_7",0.8616314721106095,"['B4', 'C4', 'D3', 'A3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
135.25,<music21.chord.Chord C5 C4 D3 A3>,"[0, 3, 5]","[9, 0, 2]","[9, 0, 2]",72,50,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 5, 7]_7",0.8616314721106095,"['C5', 'C4', 'D3', 'A3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
135.5,<music21.chord.Chord A4 C4 D3 A3>,"[0, 3, 5]","[9, 0, 2]","[9, 0, 2]",69,50,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 5, 7]_7",0.8616314721106095,"['A4', 'C4', 'D3', 'A3']",132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
135.75,<music21.chord.Chord F#4>,[0],[6],[6],66,66,Piano Sonata K279 i C major.mid,Mozart,7,major,[11]_11,0.8616314721106095,['F#4'],132.0 to 135.75,"[0, 2, 3, 4, 6, 7, 9, 10, 11]","['A3', 'A4', 'B-5', 'B4', 'B5', 'C3', 'C4', 'C5', 'D3', 'D5', 'E-5', 'E3', 'E5', 'F#3', 'F#4', 'G2', 'G3', 'G5']"
136.0,<music21.chord.Chord G4 G3 B3>,"[0, 4]","[7, 11]","[7, 11]",67,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 4]_0",0.8616314721106095,"['G4', 'G3', 'B3']",136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
136.25,<music21.chord.Chord G5 G3 B3>,"[0, 4]","[7, 11]","[7, 11]",79,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 4]_0",0.8616314721106095,"['G5', 'G3', 'B3']",136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
136.5,<music21.chord.Chord B5 G3 B3>,"[0, 4]","[7, 11]","[7, 11]",83,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 4]_0",0.8616314721106095,"['B5', 'G3', 'B3']",136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
136.75,<music21.chord.Chord A5>,[0],[9],[9],81,81,Piano Sonata K279 i C major.mid,Mozart,7,major,[2]_2,0.8616314721106095,['A5'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
137.0,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,7,major,[0]_0,0.8616314721106095,['G5'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
137.25,<music21.chord.Chord F#5>,[0],[6],[6],78,78,Piano Sonata K279 i C major.mid,Mozart,7,major,[11]_11,0.8616314721106095,['F#5'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
137.5,<music21.chord.Chord E5>,[0],[4],[4],76,76,Piano Sonata K279 i C major.mid,Mozart,7,major,[9]_9,0.8616314721106095,['E5'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
137.75,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,7,major,[7]_7,0.8616314721106095,['D5'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
138.0,<music21.chord.Chord C5>,[0],[0],[0],72,72,Piano Sonata K279 i C major.mid,Mozart,7,major,[5]_5,0.8616314721106095,['C5'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
138.25,<music21.chord.Chord B4>,[0],[11],[11],71,71,Piano Sonata K279 i C major.mid,Mozart,7,major,[4]_4,0.8616314721106095,['B4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
138.5,<music21.chord.Chord A4>,[0],[9],[9],69,69,Piano Sonata K279 i C major.mid,Mozart,7,major,[2]_2,0.8616314721106095,['A4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
138.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,7,major,[0]_0,0.8616314721106095,['G4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
139.0,<music21.chord.Chord F#4>,[0],[6],[6],66,66,Piano Sonata K279 i C major.mid,Mozart,7,major,[11]_11,0.8616314721106095,['F#4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
139.25,<music21.chord.Chord E4>,[0],[4],[4],64,64,Piano Sonata K279 i C major.mid,Mozart,7,major,[9]_9,0.840699943367885,['E4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
139.5,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,7,major,[7]_7,0.840699943367885,['D4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
139.75,<music21.chord.Chord C#4>,[0],[1],[1],61,61,Piano Sonata K279 i C major.mid,Mozart,7,major,[6]_6,0.840699943367885,['C#4'],136.0 to 139.75,"[0, 1, 2, 4, 6, 7, 9, 11]","['A4', 'A5', 'B3', 'B4', 'B5', 'C#4', 'C5', 'D4', 'D5', 'E4', 'E5', 'F#4', 'F#5', 'G3', 'G4', 'G5']"
140.0,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,7,major,[5]_5,0.840699943367885,['C4'],140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
141.0,<music21.chord.Chord C4 A2 A3>,"[0, 3]","[9, 0]","[9, 0]",60,45,Piano Sonata K279 i C major.mid,Mozart,7,major,"[2, 5]_2",0.840699943367885,"['C4', 'A2', 'A3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
141.75,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,7,major,[5]_5,0.840699943367885,['C4'],140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
142.0,<music21.chord.Chord C4 F#2 F#3>,"[0, 6]","[0, 6]","[0, 6]",60,42,Piano Sonata K279 i C major.mid,Mozart,7,major,"[5, 11]_11",0.840699943367885,"['C4', 'F#2', 'F#3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
142.25,<music21.chord.Chord D4 F#2 F#3>,"[0, 4]","[2, 6]","[2, 6]",62,42,Piano Sonata K279 i C major.mid,Mozart,7,major,"[7, 11]_11",0.840699943367885,"['D4', 'F#2', 'F#3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
142.5,<music21.chord.Chord E4 F#2 F#3>,"[0, 2]","[4, 6]","[4, 6]",64,42,Piano Sonata K279 i C major.mid,Mozart,7,major,"[9, 11]_11",0.840699943367885,"['E4', 'F#2', 'F#3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
142.75,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,7,major,[7]_7,0.840699943367885,['D4'],140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
143.0,<music21.chord.Chord F#4 E4 D2 D3>,"[0, 2, 4]","[2, 4, 6]","[2, 4, 6]",66,38,Piano Sonata K279 i C major.mid,Mozart,7,major,"[7, 9, 11]_7",0.840699943367885,"['F#4', 'E4', 'D2', 'D3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
143.375,<music21.chord.Chord D2 D3>,[0],[2],[2],50,38,Piano Sonata K279 i C major.mid,Mozart,7,major,[7]_7,0.840699943367885,"['D2', 'D3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
143.5,<music21.chord.Chord D4 D2 D3>,[0],[2],[2],62,38,Piano Sonata K279 i C major.mid,Mozart,7,major,[7]_7,0.840699943367885,"['D4', 'D2', 'D3']",140.0 to 143.5,"[0, 2, 4, 6, 9]","['A2', 'A3', 'C4', 'D2', 'D3', 'D4', 'E4', 'F#2', 'F#3', 'F#4']"
144.0,<music21.chord.Chord C4 A3 G2>,"[0, 2, 5]","[7, 9, 0]","[7, 9, 0]",60,43,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 2, 5]_0",0.840699943367885,"['C4', 'A3', 'G2']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
144.25,<music21.chord.Chord C4 G3 A3>,"[0, 2, 5]","[7, 9, 0]","[7, 9, 0]",60,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 2, 5]_0",0.8366004908913918,"['C4', 'G3', 'A3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
144.5,<music21.chord.Chord C4 F#3 A3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",60,54,Piano Sonata K279 i C major.mid,Mozart,7,major,"[11, 2, 5]_11",0.8366004908913918,"['C4', 'F#3', 'A3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
144.75,<music21.chord.Chord C4 G3 A3>,"[0, 2, 5]","[7, 9, 0]","[7, 9, 0]",60,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 2, 5]_0",0.8366004908913918,"['C4', 'G3', 'A3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
145.0,<music21.chord.Chord C4 F#3 A3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",60,54,Piano Sonata K279 i C major.mid,Mozart,7,major,"[11, 2, 5]_11",0.8366004908913918,"['C4', 'F#3', 'A3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
145.25,<music21.chord.Chord C4 G3 A3>,"[0, 2, 5]","[7, 9, 0]","[7, 9, 0]",60,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 2, 5]_0",0.8366004908913918,"['C4', 'G3', 'A3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
145.5,<music21.chord.Chord C4 F#3 A3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",60,54,Piano Sonata K279 i C major.mid,Mozart,7,major,"[11, 2, 5]_11",0.8366004908913918,"['C4', 'F#3', 'A3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
145.625,<music21.chord.Chord C4 F#3>,"[0, 6]","[0, 6]","[0, 6]",60,54,Piano Sonata K279 i C major.mid,Mozart,7,major,"[5, 11]_11",0.8366004908913918,"['C4', 'F#3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
145.75,<music21.chord.Chord C4 G3>,"[0, 5]","[7, 0]","[7, 0]",60,55,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 5]_0",0.8366004908913918,"['C4', 'G3']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
146.0,<music21.chord.Chord C4 G3 B3 G2>,"[0, 4, 5]","[7, 11, 0]","[7, 11, 0]",60,43,Piano Sonata K279 i C major.mid,Mozart,7,major,"[0, 4, 5]_0",0.8366004908913918,"['C4', 'G3', 'B3', 'G2']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
146.25,<music21.chord.Chord G4 G2>,[0],[7],[7],67,43,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8714274524349239,"['G4', 'G2']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
146.5,<music21.chord.Chord F#4 G2>,"[0, 1]","[6, 7]","[6, 7]",66,43,Piano Sonata K279 i C major.mid,Mozart,0,major,"[6, 7]_7",0.8714274524349239,"['F#4', 'G2']",144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
146.75,<music21.chord.Chord G4>,[0],[7],[7],67,67,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.8714274524349239,['G4'],144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
147.0,<music21.chord.Chord D4>,[0],[2],[2],62,62,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.8714274524349239,['D4'],144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
147.25,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9585501400300525,['D5'],144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
147.5,<music21.chord.Chord C#5>,[0],[1],[1],73,73,Piano Sonata K279 i C major.mid,Mozart,0,major,[1]_1,0.9585501400300525,['C#5'],144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
147.75,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9585501400300525,['D5'],144.0 to 147.75,"[0, 1, 2, 6, 7, 9, 11]","['A3', 'B3', 'C#5', 'C4', 'D4', 'D5', 'F#3', 'F#4', 'G2', 'G3', 'G4']"
148.0,<music21.chord.Chord B4>,[0],[11],[11],71,71,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9585501400300525,['B4'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
148.25,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9665336409830458,['G5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
148.5,<music21.chord.Chord F#5>,[0],[6],[6],78,78,Piano Sonata K279 i C major.mid,Mozart,0,major,[6]_6,0.9665336409830458,['F#5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
148.75,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9665336409830458,['G5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
149.0,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9665336409830458,['D5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
149.25,<music21.chord.Chord B5>,[0],[11],[11],83,83,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9665336409830458,['B5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
149.5,<music21.chord.Chord A5>,[0],[9],[9],81,81,Piano Sonata K279 i C major.mid,Mozart,0,major,[9]_9,0.9665336409830458,['A5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
149.75,<music21.chord.Chord B5>,[0],[11],[11],83,83,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9665336409830458,['B5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
150.0,<music21.chord.Chord G5>,[0],[7],[7],79,79,Piano Sonata K279 i C major.mid,Mozart,0,major,[7]_7,0.9665336409830458,['G5'],148.0 to 150.0,"[2, 6, 7, 9, 11]","['A5', 'B4', 'B5', 'D5', 'F#5', 'G5']"
152.0,<music21.chord.Chord E4 G4 C5 C3>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",72,48,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4, 7]_0",0.9665336409830458,"['E4', 'G4', 'C5', 'C3']",152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
152.25,<music21.chord.Chord C4 E4 G4 C5>,"[0, 4, 7]","[0, 4, 7]","[0, 4, 7]",72,60,Piano Sonata K279 i C major.mid,Mozart,0,major,"[0, 4, 7]_0",0.9665336409830458,"['C4', 'E4', 'G4', 'C5']",152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
152.5,<music21.chord.Chord E4 G4 C5 B3>,"[0, 1, 5, 8]","[11, 0, 4, 7]","[11, 0, 4, 7]",72,59,Piano Sonata K279 i C major.mid,Mozart,0,major,"[11, 0, 4, 7]_11",0.9665336409830458,"['E4', 'G4', 'C5', 'B3']",152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
152.75,<music21.chord.Chord C4>,[0],[0],[0],60,60,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9665336409830458,['C4'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
153.0,<music21.chord.Chord C3>,[0],[0],[0],48,48,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9665336409830458,['C3'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
153.5,<music21.chord.Chord C5>,[0],[0],[0],72,72,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9665336409830458,['C5'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
153.75,<music21.chord.Chord B4>,[0],[11],[11],71,71,Piano Sonata K279 i C major.mid,Mozart,0,major,[11]_11,0.9665336409830458,['B4'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
154.0,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9665336409830458,['D5'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
154.25,<music21.chord.Chord C5>,[0],[0],[0],72,72,Piano Sonata K279 i C major.mid,Mozart,0,major,[0]_0,0.9665336409830458,['C5'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
154.5,<music21.chord.Chord E5>,[0],[4],[4],76,76,Piano Sonata K279 i C major.mid,Mozart,0,major,[4]_4,0.9665336409830458,['E5'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
154.75,<music21.chord.Chord D5>,[0],[2],[2],74,74,Piano Sonata K279 i C major.mid,Mozart,0,major,[2]_2,0.9665336409830458,['D5'],152.0 to 155.75,"[0, 2, 4, 5, 7, 11]","['B3', 'B4', 'C3', 'C4', 'C5', 'D5', 'E4', 'E5', 'F5', 'G4', 'G5']"
