index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
133,136.0 to 136.875,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
134,137.0 to 137.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
135,138.0 to 138.625,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
136,139.0 to 139.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",4,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
137,140.0 to 140.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
138,141.0 to 141.625,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,cMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
139,142.0 to 142.625,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K309 ii F major.mid by Mozart.csv
140,143.0 to 143.83333330000005,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
141,144.0 to 144.83333330000005,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
142,145.0 to 145.0,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
143,146.0 to 146.75,"[0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
144,147.0 to 147.875,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
145,148.0 to 148.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
146,149.0 to 149.75,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2]",8,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
147,150.0 to 150.5,"[1, 0, 1, 0, 0, 2, 0, 2, 0, 1, 0, 1]",4,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
148,151.75 to 151.75,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
149,152.0 to 152.875,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 1]",6,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
150,153.0 to 153.875,"[3, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
151,154.0 to 154.875,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
152,155.0 to 155.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
153,156.0 to 156.66666669999995,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
154,157.5 to 157.625,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
155,158.0 to 158.625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
156,159.0 to 159.875,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1]",0,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
157,160.0 to 160.875,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
158,161.0 to 161.875,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
159,162.0 to 162.875,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",3,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
160,163.0 to 163.5,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
161,164.0 to 164.83333330000005,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
