index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
152,456.0 to 458.75,"[3, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 1]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
153,459.0 to 461.6666667,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
154,462.0 to 464.6666667,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
155,465.0 to 467.6666667,"[2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 3]",8,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
156,468.0 to 470.6666667,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 3, 2, 0]",0,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
157,471.0 to 473.6666667,"[1, 0, 1, 1, 1, 0, 1, 1, 3, 2, 0, 1]",9,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
158,474.0 to 476.6666667,"[1, 1, 1, 0, 1, 1, 3, 2, 0, 1, 1, 0]",2,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
159,477.0 to 479.6666667,"[2, 0, 1, 0, 3, 2, 0, 1, 1, 0, 0, 1]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
160,480.0 to 482.6666667,"[0, 1, 2, 0, 1, 3, 0, 0, 1, 1, 0, 0]",6,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
161,483.0 to 485.6666667,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",0,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
162,486.0 to 488.75,"[0, 1, 2, 0, 0, 4, 0, 0, 1, 1, 0, 0]",6,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
163,489.0 to 490.0,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",2,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
